time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
3194.0,0.9999999439045806,0.0003349490049181041,-6.57458302615123e-09,-4.1681803196546016e-10,7.199815068827725e-09,5.303188264037938e-13,1.5868518123178867e-11,-0.00010018527831747978,-7.860308549477383e-11,-7.860308549477383e-11
3195.0,0.9999999439033879,0.00033495256593410423,-6.574331178739332e-09,-4.0889459392982026e-10,7.044249730893401e-09,4.876924614427565e-13,1.5824801166636955e-11,-0.00010021908275509723,-7.85987749880707e-11,-7.85987749880707e-11
3196.0,0.9999999439022235,0.0003349560420716304,-6.574100636568523e-09,-4.009930214685711e-10,6.8603011539855695e-09,4.4506843308117956e-13,1.5781086607623726e-11,-0.00010020840194271768,-7.860272721506997e-11,-7.860272721506997e-11
3197.0,0.9999999439010891,0.00033495942847685726,-6.573891399589382e-09,-3.9311331456377615e-10,6.685320513584503e-09,4.0244226039843546e-13,1.5737369850621727e-11,-0.00010019524180380467,-7.860473561179852e-11,-7.860473561179852e-11
3198.0,0.9999999438999833,0.0003349627301541824,-6.573703468612841e-09,-3.852554740115806e-10,6.521389528022235e-09,3.598149975893511e-13,1.5693651976730958e-11,-0.0001001927099192254,-7.860274930871295e-11,-7.860274930871295e-11
3199.0,0.9999999438989046,0.00033496595039748126,-6.5735368436442406e-09,-3.774194997933963e-10,6.3595843901335785e-09,3.1718881101590864e-13,1.5649935207691633e-11,-0.0001001618206636392,-7.86000977626891e-11,-7.86000977626891e-11
3200.0,0.9999999438978509,0.0003349690962221061,-6.573391524058673e-09,-3.696053912180307e-10,6.223714815289589e-09,2.745640615157616e-13,1.5606219913487743e-11,-0.00010020730634061578,-7.860186783290756e-11,-7.860186783290756e-11
3201.0,0.999999943896823,0.0003349721645641567,-6.573267509736519e-09,-3.6181314818301965e-10,6.049654075897669e-09,2.3193835122222466e-13,1.556250363492926e-11,-0.00010016219049014473,-7.860347203600306e-11,-7.860347203600306e-11
3202.0,0.9999999438958211,0.0003349751553460037,-6.573164801136004e-09,-3.540427711581988e-10,5.9134739834167926e-09,1.8931177008850323e-13,1.55187864642624e-11,-0.00010018318020025532,-7.860452285508986e-11,-7.860452285508986e-11
3203.0,0.9999999438948436,0.00033497807363190796,-6.5730833986197404e-09,-3.4629426047956717e-10,5.759670288827943e-09,1.4668461827058255e-13,1.5475068709259212e-11,-0.00010019931491877035,-7.860484776814222e-11,-7.860484776814222e-11
