time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9999999936816838,0.0013170441599208267,0.0005129241628941768,0.0006205620273456395,0.002648107194147535,0.0010328956762644032,0.0012462368661786878,-0.256402125475871,-0.08646463397370435,-0.11865631935939172
1.0005002501250626,0.9999964678909505,0.0026179745133572572,0.0010251281591596006,0.0012369138943487089,0.0025755234697731363,0.0010206368094470676,0.0012256544895983149,0.03287309685092461,0.019903579414506243,0.023533117190300587
2.001000500250125,0.9999906803129903,0.003902582875947789,0.0015359361345526881,0.001849503282913585,0.002543775470857309,0.001017902442112208,0.0012182792991295675,0.02811218961906149,0.01880846928894205,0.02174155801521156
3.001500750375188,0.9999827021537002,0.005171030645470258,0.002045290461188777,0.0024583409429301093,0.0025117431040666163,0.0010149842682961856,0.0012107700899176151,0.02773023901049133,0.018622464184354787,0.021524757139204848
4.00200100050025,0.9999726030494385,0.006423473580612359,0.0025531347409286564,0.003063436597324957,0.0024800363160245227,0.0010119669202620465,0.0012032728999703958,0.027289072414766788,0.01843062395717613,0.021291310182629718
5.002501250625313,0.999960451110735,0.007660066951389408,0.003059414057738333,0.003664799907906368,0.0024486443980513417,0.0010088523004972438,0.0011957863155060485,0.026854541341544934,0.01823933549576139,0.021059667078374342
6.003001500750376,0.9999463129511409,0.008880965436252337,0.0035640749532771594,0.0042624404684956305,0.0024175658275969276,0.0010056428508576718,0.0011883106288448754,0.026425610949571174,0.018048599936587768,0.020829594554304467
7.003501750875438,0.9999302537128364,0.010086323098323026,0.004067065404521669,0.004856367808536195,0.0023867989162935383,0.0010023409756132083,0.0011808461076248682,0.0260022386991984,0.01785843767236861,0.02060108978514251
8.0040020010005,0.9999123370920422,0.011276293361514127,0.004568334801571802,0.00544659139656103,0.0023563419500962435,0.0009989490435695423,0.0011733930163026845,0.02558436765660749,0.017668869013307543,0.02037414698292237
9.004502251125563,0.9998926253641842,0.012451028987680081,0.005067833925634168,0.0060331206436458435,0.002326193188606372,0.000995469388438766,0.0011659516160233726,0.025171941414591514,0.017479913713627716,0.020148760436502725
10.005002501250626,0.9998711794088045,0.013610682054754387,0.005565514927186656,0.006615964906843263,0.0022963508664417217,0.0009919043091684344,0.0011585221647640892,0.02476490387733304,0.017291590995205892,0.019924924468847763
11.005502751375689,0.999848058734214,0.014755403935846434,0.006061331304327947,0.0071951334925949495,0.0022668131945378068,0.000988256070273687,0.001151104917466523,0.02436319926900147,0.01710391955592585,0.019702633436252105
12.006003001500751,0.99982332150188,0.015885345279271462,0.006555237881315207,0.007770635660118728,0.0022375783614123775,0.0009845269021708232,0.001143700126162159,0.023966772138716688,0.016916917578239075,0.019481881726990263
13.006503251625814,0.9997970245505451,0.01700065598948779,0.007047190787292998,0.00834248062476797,0.002208644534393583,0.0009807190015121354,0.0011363080400905643,0.0235755673652873,0.01673060273761826,0.019262663759973996
14.007003501750876,0.9997692234200714,0.018101485208915937,0.007537147435216213,0.00891067756136058,0.002180009860812628,0.000976834531521782,0.0011289289058109405,0.023189530161742543,0.016544992210937446,0.019044973983454852
15.007503751875939,0.9997399723750079,0.019187981300614873,0.008025066500969603,0.009475235607475102,0.0021516724691617744,0.0009728756223324959,0.0011215629673071688,0.02280860607952491,0.016360102684743257,0.018828806873717498
16.008004002001,0.9997093244278765,0.020260291831791084,0.008510907902686247,0.010036163866711545,0.002123630470218464,0.0009688443713229271,0.00111421046608658,0.022432741012510637,0.016175950363410952,0.01861415693381963
17.008504252126066,0.999677331362173,0.021318563558116715,0.008994632780267091,0.010593471411914723,0.0020958819581364,0.0009647428434554335,0.0011068716412726742,0.02206188120073731,0.015992550977258338,0.0184010186922836
18.009004502251127,0.9996440437550816,0.022362942408833554,0.00947620347510351,0.011147167288357946,0.002068425011504343,0.0009605730716141393,0.001099546729692002,0.021695973233937113,0.015809919790506173,0.018189386701914716
19.009504752376188,0.9996095109999006,0.02339357347262011,0.009955583510004596,0.011697260516885103,0.002041257694373419,0.0009563370569430857,0.0010922359659554326,0.021334964054822755,0.01562807160917691,0.017979255538535167
20.010005002501252,0.9995737813281758,0.024410600984199587,0.010432737569330762,0.01224376009700922,0.0020143780572536686,0.0009520367691843138,0.001084939582534006,0.020978800962151562,0.01544702078889028,0.01777061979980671
21.010505252626317,0.9995369018315418,0.025414168311667033,0.010907631479334977,0.012786675009965758,0.0019877841380806127,0.0009476741470157145,0.0010776578098295867,0.020627431613613408,0.015266781242582548,0.017563474104025603
22.011005502751377,0.9994989184832691,0.02640441794451441,0.011380232188712876,0.013326014221718975,0.0019614739631525478,0.0009432510983885116,0.0010703908762405112,0.020280804028460803,0.015087366448071194,0.017357813088980628
23.011505752876438,0.9994598761595163,0.027381491482332883,0.011850507749362738,0.013861786685919818,0.001935445548039276,0.0009387695008642128,0.0010631390082224271,0.01993886659000387,0.014908789455615764,0.017153631410804122
24.012006003001503,0.999419818660286,0.028345529624172035,0.012318427297356221,0.0143940013468139,0.001909696898463003,0.0009342312019509162,0.0010559024303445175,0.019601568047843354,0.014731062895306887,0.01695092374286325
25.012506253126567,0.9993787887300853,0.029296672158536253,0.012783961034120554,0.014922667142098233,0.001884226011152063,0.0009296380194388252,0.001048681365341295,0.019268857520002666,0.014554198984397415,0.016749684774632356
