time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
547.0,0.3391290861100786,0.8747128177317786,-0.31519081659995063,-0.14326094576307832,-0.0013329800050063806,0.009995509284770084,-0.07504996404593209,0.03599070577518246,-0.16746164817953518,0.25
548.0,0.3356700631810866,0.8863883774317799,-0.2803960702731899,-0.15172111525168258,-0.0013316230412098427,0.009937577867304752,-0.07490609810911553,0.03599837034685165,-0.16679531885900475,0.25
549.0,0.3317339576703108,0.896774155983601,-0.24527451920125343,-0.15996594862309485,-0.0013300372083531607,0.009879908464327725,-0.07476226543529711,0.03600271232624142,-0.1661224204958251,0.24999999999999994
550.0,0.3273297964056804,0.9058627535894039,-0.20987829509034958,-0.167985050806335,-0.001328226704359792,0.009822499216853348,-0.0746184666479901,0.036002852425073034,-0.16546940379593633,0.25
551.0,0.32246720204843327,0.9136487368153225,-0.17425941412889798,-0.17576844400026306,-0.0013261964352948067,0.009765334065893609,-0.0744747023450903,0.035985016803038825,-0.1648052912659897,0.25
552.0,0.317156373298668,0.9201286192722206,-0.13846969965603848,-0.18330657693983424,-0.001323962846286039,0.009708414044590283,-0.07433097307706166,0.03597534429516486,-0.16414394798112317,0.25
553.0,0.31140805973998537,0.9253008416802792,-0.10256070684184468,-0.19059033062263642,-0.0013215204239385677,0.009651732830988915,-0.07418727936377703,0.03595705698672016,-0.16348857270732797,0.25
554.0,0.3052335358451871,0.9291657482834481,-0.06658365051537705,-0.19761102777008913,-0.001318877717471931,0.00959528243482193,-0.07404362171113472,0.03593685569695591,-0.16282674169091713,0.24999999999999992
555.0,0.29864457886550044,0.9317255600510455,-0.030589332909994722,-0.20436043886705446,-0.0013160376329973513,0.009539061771809928,-0.07390000059533698,0.03590497629992356,-0.16217329844529654,0.25
556.0,0.2916534448655808,0.93298434562165,0.005371926017888226,-0.2108307883916378,-0.0013130112566557537,0.009483061906387043,-0.07375641645930969,0.035878095698175946,-0.16151110448061537,0.25
557.0,0.28427284241826317,0.9329479906655113,0.04125035606552689,-0.21701475963881736,-0.0013097956563719773,0.00942728332335144,-0.0736128697229543,0.035833802785629046,-0.1608625209168896,0.25
558.0,0.27651590860510755,0.9316241639715657,0.0769968025333777,-0.22290549969036033,-0.0013064066976645622,0.009371714564302018,-0.0734693607760606,0.0357966696227762,-0.1602110131753098,0.25
